         470772435 function calls (452710241 primitive calls) in 5467.096 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   205360    0.173    0.000    0.173    0.000 {method 'update' of 'dict' objects}
    62271    0.070    0.000    0.172    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\decoder.py:274(InnerDecode)
       51    0.010    0.000    0.170    0.003 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils\torch_utils.py:172(fuse_conv_and_bn)
    26612    0.058    0.000    0.170    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:6351(get_collection)
    53232    0.087    0.000    0.170    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\training.py:327(<genexpr>)
    26612    0.071    0.000    0.170    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\object_identity.py:131(__getitem__)
    62188    0.121    0.000    0.169    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\weakref.py:419(get)
   186312    0.114    0.000    0.169    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\tf_decorator.py:114(_has_tf_decorator_attr)
     8870    0.078    0.000    0.169    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\training.py:2453(_check_call_args)
    62090    0.059    0.000    0.168    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:3246(<genexpr>)
    35484    0.168    0.000    0.168    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_NewBufferFromString}
   589488    0.168    0.000    0.168    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2036(_get_control_flow_context)
    53237    0.090    0.000    0.166    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\os.py:738(encodekey)
   186320    0.126    0.000    0.166    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:80(ismethod)
    97574    0.117    0.000    0.166    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\structure.py:296(<listcomp>)
    74148    0.113    0.000    0.165    0.000 {method 'join' of 'str' objects}
    26614    0.070    0.000    0.163    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\core\config_lib.py:62(get_action)
       80    0.001    0.000    0.161    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\gen_nn_ops.py:865(conv2d)
   213845    0.160    0.000    0.160    0.000 {built-in method sys.exc_info}
    71661    0.144    0.000    0.159    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\type_checkers.py:129(CheckValue)
    20601    0.158    0.000    0.158    0.000 {getTextSize}
     8874    0.027    0.000    0.158    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2892(_scope)
   107254    0.158    0.000    0.158    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsEmpty}
   124180    0.116    0.000    0.157    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\training\tracking\base.py:677(_lookup_dependency)
    63111    0.111    0.000    0.157    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\object_identity.py:183(_wrap_key)
    62094    0.111    0.000    0.156    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\context.py:1831(ensure_initialized)
     8870    0.040    0.000    0.156    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:681(can_handle)
    35482    0.044    0.000    0.155    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:1142(_get_composite_tensor_spec)
        1    0.155    0.155    0.155    0.155 {method 'release' of 'cv2.VideoCapture' objects}
       17    0.001    0.000    0.155    0.009 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\PIL\Image.py:2508(new)
   125179    0.152    0.000    0.154    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:6439(__init__)
     8870    0.028    0.000    0.154    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\context.py:645(sync_executors)
    26610    0.063    0.000    0.153    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\options.py:51(__setattr__)
       17    0.000    0.000    0.153    0.009 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\PIL\Image.py:750(frombytes)
       17    0.152    0.009    0.152    0.009 {method 'decode' of 'ImagingDecoder' objects}
     8870    0.035    0.000    0.152    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:529(can_handle)
       17    0.152    0.009    0.152    0.009 {built-in method PIL._imaging.fill}
    10748    0.150    0.000    0.150    0.000 {method 'nonzero' of 'torch._C._TensorBase' objects}
    17752    0.101    0.000    0.150    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2979(_variable_creator_scope)
   214316    0.149    0.000    0.149    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\lock_util.py:119(__init__)
    53228    0.068    0.000    0.148    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:35(control_status_ctx)
    62090    0.054    0.000    0.147    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\data\util\nest.py:241(<listcomp>)
    98388    0.115    0.000    0.147    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:1057(<genexpr>)
    26612    0.088    0.000    0.146    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\function.py:474(<listcomp>)
    26616    0.068    0.000    0.145    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\tf_inspect.py:390(ismethod)
     8870    0.098    0.000    0.145    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_EncodeArg}
   249996    0.144    0.000    0.144    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:3039(_variable_creator_stack)
     8870    0.058    0.000    0.144    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\def_function.py:91(_get_counter)
    20602    0.138    0.000    0.143    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils_obj\obj_tracker.py:163(deregister)
   437503    0.142    0.000    0.142    0.000 {method 'release' of '_thread.lock' objects}
    53224    0.050    0.000    0.142    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\func_graph.py:1022(<genexpr>)
   310462    0.141    0.000    0.141    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_spec.py:68(dtype)
    70734    0.129    0.000    0.141    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\_methods.py:50(_count_reduce_items)
    26615    0.140    0.000    0.140    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\threading.py:81(RLock)
    17740    0.042    0.000    0.139    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1549(_is_distributed_dataset)
        1    0.000    0.000    0.139    0.139 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\models\yolo.py:200(info)
        1    0.000    0.000    0.139    0.139 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\utils\torch_utils.py:195(model_info)
        1    0.001    0.001    0.138    0.138 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\serialization.py:496(load)
   107937    0.088    0.000    0.138    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\object_identity.py:63(__hash__)
    26612    0.068    0.000    0.136    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\auto_control_deps.py:178(__init__)
        1    0.000    0.000    0.135    0.135 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\serialization.py:824(_load)
        1    0.010    0.010    0.135    0.135 {method 'load' of '_pickle.Unpickler' objects}
     8870    0.017    0.000    0.135    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\nest.py:1417(sequence_fn)
    57750    0.134    0.000    0.134    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\yolov5\models\yolo.py:132(<listcomp>)
    53224    0.081    0.000    0.134    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\logging\__init__.py:1485(log)
    35562    0.054    0.000    0.133    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\collections\__init__.py:400(_make)
   188624    0.065    0.000    0.133    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\_asarray.py:88(asanyarray)
   401902    0.132    0.000    0.132    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2307(outputs)
     8874    0.056    0.000    0.131    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2853(__init__)
    35484    0.091    0.000    0.131    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:416(MakePrimitiveMapDefault)
   462775    0.131    0.000    0.131    0.000 {method 'keys' of 'dict' objects}
    26614    0.101    0.000    0.130    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:4040(<listcomp>)
   473907    0.130    0.000    0.130    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\api_implementation.py:157(IsPythonDefaultSerializationDeterministic)
   473907    0.130    0.000    0.130    0.000 {method 'getvalue' of '_io.BytesIO' objects}
   142542    0.129    0.000    0.129    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\google\protobuf\internal\python_message.py:276(_IsMapField)
     3606    0.004    0.000    0.129    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\PIL\PngImagePlugin.py:92(_crc32)
   301886    0.129    0.000    0.129    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\tensor_spec.py:63(shape)
   113777    0.106    0.000    0.127    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\torch\overrides.py:1086(<genexpr>)
    26618    0.071    0.000    0.127    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\inspect.py:726(getmodule)
    47157    0.019    0.000    0.127    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\_asarray.py:16(asarray)
     8870    0.032    0.000    0.127    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:448(can_handle)
     3606    0.125    0.000    0.125    0.000 {built-in method zlib.crc32}
     8870    0.125    0.000    0.125    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextSyncExecutors}
    23109    0.113    0.000    0.125    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\pathlib.py:145(splitroot)
   295486    0.125    0.000    0.125    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:3354(building_function)
   112818    0.074    0.000    0.124    0.000 {method 'add' of 'set' objects}
    53230    0.064    0.000    0.124    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\autograph\pyct\cache.py:92(_get_key)
   267646    0.124    0.000    0.124    0.000 {built-in method _thread.get_ident}
       68    0.000    0.000    0.124    0.002 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\ops\nn_ops.py:2168(conv2d)
   212846    0.122    0.000    0.122    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\eager\context.py:514(ensure_initialized)
    28003    0.096    0.000    0.121    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\enum.py:278(__call__)
   355677    0.121    0.000    0.121    0.000 {built-in method builtins.callable}
35578/35509    0.073    0.000    0.121    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
   330838    0.106    0.000    0.121    0.000 {built-in method builtins.issubclass}
    47156    0.071    0.000    0.121    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\numpy\core\shape_base.py:25(atleast_1d)
   435377    0.120    0.000    0.120    0.000 {built-in method _codecs.charmap_encode}
     8870    0.014    0.000    0.120    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:1173(get_shape)
    70964    0.119    0.000    0.119    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     8870    0.018    0.000    0.119    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\util\nest.py:1225(<listcomp>)
   214316    0.119    0.000    0.119    0.000 C:\Users\Giulia Ciaramella\AppData\Local\Programs\Python\Python38\lib\_collections_abc.py:698(__init__)
   107708    0.118    0.000    0.118    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:2801(name_from_scope_name)
    53224    0.081    0.000    0.117    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\traceable_stack.py:131(copy)
   249996    0.117    0.000    0.117    0.000 C:\Users\Giulia Ciaramella\PycharmProjects\video_fragmentation\venv\lib\site-packages\tensorflow\python\framework\ops.py:5133(_auto_cast_variable_read_dtype)
